                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                       1                                      701                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.0000000000000001E-005                  1.0000000000000001E-005                  4.3821869027127977E+003                  1.1323664398154794E+000                  1.8461409795804755E+000                 -4.0635549259922366E+000                  7.0000000000000018E-001                  2.9797635251138448E-005                  2.7997020236474890E-001                  3.4468833607861297E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  6.9999999999999984E-001                  2.9797635251138425E-005                  2.7997020236474884E-001                  3.4468833607861284E-003                  1.0103427409336066E-003                  9.3805276451495462E-003                  2.0850244238750362E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5104660367296878E+004                  1.1264944489731906E+007                  8.8310635571551495E+009                  1.1866327666423797E-005                  1.1866327666423797E-005                  0.0000000000000000E+000                  4.7485860242974996E-007                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.1557600000000002E+002                               "r22.11.1"                               "gfortran"                                 "12.2.0"                   "x86_64-macos-22.10.1"                                 "CRMATH"                               "20230515"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                      22                  9.9999999938899997E-001                  2.6617059409686050E-001                  3.7240455948102684E+000                 -6.5636349928204858E+000                  4.9639306613709122E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.0089385812841610E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  9.9999999932649997E-001                  2.6616316683533708E-001                  3.7324014354204538E+000                 -6.5498487139935007E+000                  4.9861356656178017E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.1383063969449230E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  9.9999999926399996E-001                  2.6615597127910007E-001                  3.7406612838960287E+000                 -6.5370368573281405E+000                  5.0072617297478450E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.2622710759877048E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  9.9999999920149996E-001                  2.6614898455186725E-001                  3.7468529984123067E+000                 -6.5280681147880379E+000                  5.0224590416414880E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.3512542936636431E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      26                  9.9999999917024995E-001                  2.6614556246788329E-001                  3.7509872808327493E+000                 -6.5223813012293448E+000                  5.0323032614116476E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.4086361255655522E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      27                  9.9999999913899995E-001                  2.6614218482251439E-001                  3.7572363853769084E+000                 -6.5143030143532297E+000                  5.0466638805015700E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.4914524243111960E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      28                  9.9999999907649995E-001                  2.6613555379589504E-001                  3.7658596773211279E+000                 -6.5045315469238414E+000                  5.0651023989770110E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.5937089888469506E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      29                  9.9999999901400005E-001                  2.6612907000536229E-001                  3.7725774976303437E+000                 -6.4979492147784228E+000                  5.0784358568840524E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.6639013157639437E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  9.9999999898274994E-001                  2.6612587676827931E-001                  3.7771164299324638E+000                 -6.4938435073641108E+000                  5.0871029582897718E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.7082257941607389E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      31                  9.9999999895149994E-001                  2.6612271350754085E-001                  3.7840018842477177E+000                 -6.4880785036080786E+000                  5.0997880457110671E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.7711758572534937E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      32                  9.9999999888899993E-001                  2.6611647020913676E-001                  3.7944956365856983E+000                 -6.4802683324730603E+000                  5.1181479452837184E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.8578027888456895E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      33                  9.9999999881087498E-001                  2.6610880480957005E-001                  3.8031936887729714E+000                 -6.4742883362734922E+000                  5.1328773965029537E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.9251921948678732E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      34                  9.9999999877181245E-001                  2.6610502437283445E-001                  3.8088907226213400E+000                 -6.4704730485925408E+000                  5.1424269483999447E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.9686750124143018E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      35                  9.9999999873274992E-001                  2.6610127690443686E-001                  3.8172458892885621E+000                 -6.4649473905800949E+000                  5.1563692165688630E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.0323326172789598E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      36                  9.9999999865462497E-001                  2.6609387643893689E-001                  3.8252371293373075E+000                 -6.4594974285304385E+000                  5.1698786863600450E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.0959172407732497E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      37                  9.9999999861556244E-001                  2.6609022221075412E-001                  3.8303954707106946E+000                 -6.4559273226180460E+000                  5.1786573360435977E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.1380046250647523E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      38                  9.9999999857649990E-001                  2.6608659780780652E-001                  3.8378769198175942E+000                 -6.4506475335258990E+000                  5.1915017271284620E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.2008853535649476E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      39                  9.9999999849837484E-001                  2.6607943632654030E-001                  3.8472553783244270E+000                 -6.4435941912762571E+000                  5.2080582814866041E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.2860912947441290E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      40                  9.9999999842025000E-001                  2.6607238986915277E-001                  3.8538517663674483E+000                 -6.4382781211995361E+000                  5.2200749816882199E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.3512321673533658E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      41                  9.9999999838118747E-001                  2.6606890937783684E-001                  3.8580922597541862E+000                 -6.4347634996061327E+000                  5.2279055311196361E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.3947391616618001E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      42                  9.9999999834212494E-001                  2.6606545685680821E-001                  3.8642251451115985E+000                 -6.4295309155030456E+000                  5.2393931871650024E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.4601689586935508E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      43                  9.9999999826399999E-001                  2.6605863426864212E-001                  3.8718789997790930E+000                 -6.4225018626145305E+000                  5.2542530623263453E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.5493134398848215E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      44                  9.9999999818587504E-001                  2.6605192090135749E-001                  3.8790281585726163E+000                 -6.4154755987263981E+000                  5.2686221407096898E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.6398775138765059E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      45                  9.9999999810775020E-001                  2.6604531496899364E-001                  3.8857103819760623E+000                 -6.4084573349242486E+000                  5.2825318227843292E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.7318143744225447E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      46                  9.9999999802962514E-001                  2.6603881463729473E-001                  3.8919627544274089E+000                 -6.4014546456771750E+000                  5.2960105881575705E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.8250413433448307E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      47                  9.9999999795150019E-001                  2.6603241799338989E-001                  3.8978207242941854E+000                 -6.3944758371881276E+000                  5.3090843469992803E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9194593903800165E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      48                  9.9999999787337523E-001                  2.6602612304167073E-001                  3.9033174994858011E+000                 -6.3875290119642711E+000                  5.3217767401554052E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.0149650723040724E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      49                  9.9999999779525039E-001                  2.6601992771353583E-001                  3.9084837811272433E+000                 -6.3806219644296993E+000                  5.3341093966847799E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.1114520079691041E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      50                  9.9999999771712533E-001                  2.6601382987801298E-001                  3.9133477192532879E+000                 -6.3737618276980168E+000                  5.3461021558677420E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.2088160800729690E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      51                  9.9999999763900038E-001                  2.6600782735657680E-001                  3.9179349796159246E+000                 -6.3669547747866675E+000                  5.3577732594099059E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.3069603549615862E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      52                  9.9999999756087543E-001                  2.6600191794097133E-001                  3.9222688705667297E+000                 -6.3602060573495383E+000                  5.3691395185168984E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.4057954666846190E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      53                  9.9999999748275048E-001                  2.6599609940921182E-001                  3.9263705008488681E+000                 -6.3535202087810880E+000                  5.3802164596822033E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.5052375240809477E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      54                  9.9999999740462542E-001                  2.6599036953769961E-001                  3.9302589511494568E+000                 -6.3469010500172187E+000                  5.3910184523622444E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.6052087733804829E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      55                  9.9999999732650058E-001                  2.6598472611235258E-001                  3.9357858966813044E+000                 -6.3371664536091252E+000                  5.4067346013859892E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.7550322620789763E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      56                  9.9999999717025057E-001                  2.6597368880326300E-001                  3.9424772059864126E+000                 -6.3243566731380891E+000                  5.4268440935504305E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  6.9573777148305044E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      57                  9.9999999701400055E-001                  2.6596297148676840E-001                  3.9470601417327016E+000                 -6.3148998430185097E+000                  5.4413392054728815E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.1106396940460109E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      58                  9.9999999693587549E-001                  2.6595772796383582E-001                  3.9514301827333913E+000                 -6.3057096521712825E+000                  5.4553667767752732E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.2628155266160670E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      59                  9.9999999677962559E-001                  2.6594745995476055E-001                  3.9567947983801854E+000                 -6.2936640225908747E+000                  5.4733937462706432E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.4672175045155557E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      60                  9.9999999662337558E-001                  2.6593747212806829E-001                  3.9605164473660830E+000                 -6.2847954451697579E+000                  5.4864404839911156E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.6213772273684759E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      61                  9.9999999654525062E-001                  2.6593257890801952E-001                  3.9640894223384473E+000                 -6.2761649465669445E+000                  5.4991072483384764E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.7744545993031277E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      62                  9.9999999638900050E-001                  2.6592298454879526E-001                  3.9685251780105943E+000                 -6.2648722682419047E+000                  5.5154427126316854E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.9794051699667328E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      63                  9.9999999623275060E-001                  2.6591363583829664E-001                  3.9726658713097089E+000                 -6.2538687659223946E+000                  5.5311872781740989E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  8.1843053469215304E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      64                  9.9999999607650059E-001                  2.6590452043464557E-001                  3.9765450576628729E+000                 -6.2431456676639367E+000                  5.5463822192696473E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  8.3890468973227886E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      65                  9.9999999592025057E-001                  2.6589562678902556E-001                  3.9801912439120049E+000                 -6.2326935865079403E+000                  5.5610646306504945E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  8.5935439020518313E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      66                  9.9999999576400067E-001                  2.6588694410286356E-001                  3.9836288009978578E+000                 -6.2225028717718711E+000                  5.5752679734669899E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  8.7977275628984786E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      67                  9.9999999560775055E-001                  2.6587846228122186E-001                  3.9868786789494695E+000                 -6.2125638682854136E+000                  5.5890225349284428E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.0015418800852832E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      68                  9.9999999545150053E-001                  2.6587017188493600E-001                  3.9899589813508256E+000                 -6.2028669882372247E+000                  5.6023558174820494E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.2049425298523805E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      69                  9.9999999529525052E-001                  2.6586206408529639E-001                  3.9928854377181651E+000                 -6.1934028136867809E+000                  5.6152928701077789E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.4078948351388233E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      70                  9.9999999513900062E-001                  2.6585413062057034E-001                  3.9970583578428220E+000                 -6.1796764932942487E+000                  5.6340047042763670E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.7102263434670886E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      71                  9.9999999482650048E-001                  2.6583875610175800E-001                  4.0021402304497489E+000                 -6.1620327420721921E+000                  5.6577654321652346E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0113161630831345E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      72                  9.9999999451400057E-001                  2.6582399213737673E-001                  4.0056446863662849E+000                 -6.1492729127867083E+000                  5.6747722362733279E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0414944604191230E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      73                  9.9999999435775044E-001                  2.6581682334399959E-001                  4.0078856681926638E+000                 -6.1410240202091213E+000                  5.6857517510902280E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0614817254960956E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      74                  9.9999999420150043E-001                  2.6580978908305081E-001                  4.0111149797980783E+000                 -6.1290126846612196E+000                  5.7017185008859999E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0912736652581736E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      75                  9.9999999388900040E-001                  2.6579610334525705E-001                  4.0151190854726631E+000                 -6.1135264244971763E+000                  5.7221359905119096E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.1309223658963320E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      76                  9.9999999357650038E-001                  2.6578289579430237E-001                  4.0188554470015800E+000                 -6.0986543585747812E+000                  5.7416388592306751E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.1703544820336117E-025                  0.0000000000000000E+000                  0.0000000000000000E+000 
